SPAfilename,SPAtrial,SPAround,SPAdate,SPAtank,SPAsex,SPAcolor,SPAtime,SPApart,fishID,SPAreward_side,SPAvid_length,SPAprop_right_platform,SPAprop_left_platform,SPAprop_right_corner,SPAprop_left_corner,SPAprop_right_wall,SPAprop_left_wall,SPAprop_neutral_zone,SPAprop_sum_platform,SPAprop_sum_corner,SPAprop_sum_corner_and_platform,SPAprop_sum_wall,SPAnumber_of_entries_total,SPAprop_correct_of_platform_time,SPAprop_correct_including_corners_of_total,SPAprop_correct_including_corners_of_corner_and_platform_time,SPAlatency_to_enter_a_wall,SPAlatency_to_enter_a_corner,SPAlatency_to_enter_a_platform,SPAlatency_to_enter_correct_platform,SPAlatency_to_enter_correct_corner,SPAfirst_choice_correct_or_incorrect_corner,SPAprop_correct_including_corners_following_first_correct_corner_entry
SPA8_round7_0807_harry_female_white_3pm_tank3_part1_2019-10-22T140215_105.csv,SPA8,round7,0807,tank3,female,white,3pm,combined_now,round7femalewhite,L,668.3330000000001,0.06692023287792166,0,0.14604396311419593,0,0.3202939253336285,0,0.006532671587367395,0.06692023287792166,0.14604396311419593,0.21296419599211758,0.3202939253336285,31,NaN,0,0,13.935000000000002,29.472999999999985,32.34100000000001,57.28999999999999,50.763000000000005,incorrect,NA
SPA8_round7_0807_harry_female_yellow_3pm_tank3_part1_2019-10-21T193216_287.csv,SPA8,round7,0807,tank3,female,yellow,3pm,combined_now,round7femaleyellow,L,668.342,0,0.3460488791666545,0.009568454473907088,0.33347298239524065,0.006474230259358189,0.2588958946168276,0.012625272689730689,0.3460488791666545,0.34304143686914773,0.6890903160358023,0.26537012487618583,73,1,0.6795218615618952,0.9861143681006105,4.746000000000009,33.28,60.43299999999999,60.43299999999999,33.28,correct,0.715131750915659
SPA8_round7_0807_harry_male_blue_3pm_tank1_part1_2019-10-22T143914_355.csv,SPA8,round7,0807,tank1,male,blue,3pm,combined_now,round7maleblue,L,686.655,0.5096809897255535,0.029849050833388083,0.041486627199976644,0.2142706308116883,0.07022158143463614,0.04487697606512732,0.008413249739680025,0.5395300405589417,0.25575725801166493,0.7952872985706066,0.11509855749976346,57,0.05532416842343959,0.24411968164507636,0.30695785294677774,353.19,352.372,27.887,523.654,516.88,incorrect,0.9873420703872766
SPA8_round7_0807_harry_male_green_3pm_tank4_2019-10-22T142643_440.csv,SPA8,round7,0807,tank4,male,green,3pm,combined_originally,round7malegreen,L,682.221,0.9702867545853908,0,3.9723198201171614e-4,0,0,0,0.01640817271822472,0.9702867545853908,3.9723198201171614e-4,0.9706839865674025,0,6,0,0,0,NA,20,20.271000000000015,NA,NA,incorrect,NA
SPA8_round7_0807_harry_male_white_3pm_tank3_2019-10-22T150433_976.csv,SPA8,round7,0807,tank3,male,white,3pm,combined_originally,round7malewhite,L,684.547,0.7482612589055245,0.12076161315439261,0.02673300737568041,0.00580237733859035,0.005258952270625717,0.07053861896991734,0.022644171985269055,0.8690228720599171,0.03253538471427076,0.9015582567741879,0.07579757124054305,19,0.13896252565613298,0.12656399049298298,0.14038359644759296,1.266999999999996,44.00800000000001,47.185,47.185,44.00800000000001,correct,0.13525952361995133
SPA8_round7_0807_harry_male_yellow_3pm_tank3_2019-10-22T144712_794.csv,SPA8,round7,0807,tank3,male,yellow,3pm,combined_originally,round7maleyellow,L,684.6020000000001,0,0.8178635177811341,0,0.065381053517226,0.04641675017017184,0.010150423165576595,0.045319762431310466,0.8178635177811341,0.065381053517226,0.8832445712983601,0.056567173335748434,19,1,0.8832445712983601,1,2.125,48.53299999999999,49.702,49.702,48.53299999999999,correct,0.9506374308447668
SPA8_round8_0807_cooper_female_black_4pm_tank2_2019-10-24T140916_806.csv,SPA8,round8,0807,tank2,female,black,4pm,combined_originally,round8femaleblack,L,677.884,0.0617096730414053,0.6912008544234703,0.004353252178838889,0.050328669801913334,0.10083141068383386,0.0377734243616904,0.019574145429011126,0.7529105274648756,0.054681921980752224,0.8075924494456279,0.13860483504552426,51,0.9180385041909457,0.7415295242253837,0.9181976933221786,0.8979999999999961,13.108000000000004,13.933999999999997,13.933999999999997,13.108000000000004,correct,0.7561509440774037
SPA8_round8_0807_cooper_female_blue_4pm_tank1_part1_2019-10-24T151943_398.csv,SPA8,round8,0807,tank1,female,blue,4pm,combined_now,round8femaleblue,L,679.366,0.037487893123883176,0,0.08035138643971003,0,0.11388264941136285,0.056043428726194736,0.0539076138635138,0.037487893123883176,0.08035138643971003,0.1178392795635932,0.16992607813755758,45,NaN,0,NaN,95.38000000000002,50.763000000000005,57.28999999999999,57.28999999999999,50.763000000000005,correct,NA
SPA8_round8_0807_cooper_female_green_4pm_tank4_2019-10-24T143550_213.csv,SPA8,round8,0807,tank4,female,green,4pm,combined_originally,round8femalegreen,L,667.931,0.8982993752348671,0,0.012890553066110057,7.890036545690899e-4,0.06467883658641406,0,0.005102323443589214,0.8982993752348671,0.013679556720679147,0.9119789319555462,0.06467883658641406,27,0,7.890036545690899e-4,8.65155572045111e-4,1.3009999999999877,3.6040000000000134,4.954000000000008,NA,274.821,incorrect,0.0013405916918928207
SPA8_round8_0807_cooper_female_orange_4pm_tank2_2019-10-24T142800_342.csv,SPA8,round8,0807,tank2,female,orange,4pm,combined_originally,round8femaleorange,L,677.735,0.9400798247102481,0,0.04306402945103905,0,0,0,0.01685614583871278,0.9400798247102481,0.04306402945103905,0.9831438541612871,0,8,0,0,0,NA,11.424000000000007,11.925000000000011,NA,NA,incorrect,NA
SPA8_round8_0807_cooper_female_pink_4pm_tank4_2019-10-24T144905_498.csv,SPA8,round8,0807,tank4,female,pink,4pm,combined_originally,round8femalepink,L,668.163,0.25933641940664176,0.01645406884248326,0.02422163454127211,0.6849331675055337,0,0.0035545218756501034,0.010334304653205924,0.275790488249125,0.7091548020468058,0.9849452902959308,0.0035545218756501034,28,0.05966148052074984,0.7013872363480169,0.7121078127469215,446.15599999999995,1.3029999999999973,1.8259999999999934,200.46099999999998,197.14700000000002,incorrect,0.9949577084430253
SPA8_round8_0807_cooper_female_purple_4pm_tank1_part1_2019-10-24T150257_374.csv,SPA8,round8,0807,tank1,female,purple,4pm,combined_now,round8femalepurple,L,679.712,0.9873343416035026,0,0.011084106209688797,0,0,0,0.0011843251259357004,0.9873343416035026,0.011084106209688797,0.9984184478131913,0,9,0,0,0,NA,322.888,299.01599999999996,NA,NA,incorrect,NA
SPA8_round8_0807_cooper_female_white_4pm_tank3_2019-10-28T152750_693.csv,SPA8,round8,0807,tank3,female,white,4pm,combined_originally,round8femalewhite,L,670.62,0.3767573290388,0.21819510303897885,0.004404879067131834,0.34317348125615116,0,0.03758164086964298,0.01988756672929518,0.5949524320777788,0.347578360323283,0.9425307924010617,0.03758164086964298,26,0.3667437786193535,0.56136858429513,0.5955970763194534,246.52800000000002,0.4970000000000141,1.0220000000000198,1.0220000000000198,0.4970000000000141,correct,0.5617849260508893
SPA8_round8_0807_cooper_female_yellow_4pm_tank3_2019-10-28T150519_962.csv,SPA8,round8,0807,tank3,female,yellow,4pm,combined_originally,round8femaleyellow,L,670.769,0,0,0.21150649478434452,0.12341953787369431,0.15919787587082881,0.2492288701475469,0.009987044720313568,0,0.33492603265803883,0.33492603265803883,0.4084267460183757,34,NaN,0.12341953787369431,0.3684978945775358,150.17,3.651999999999987,NA,NA,559.592,incorrect,0.7446324329672508
SPA8_round8_0807_cooper_male_green_4pm_tank4_part1_2019-10-28T153620_790.csv,SPA8,round8,0807,tank4,male,green,4pm,combined_now,round8malegreen,L,679.4879999999999,0,0.8151431666195725,0,0.028687776678911182,0.0056248233964397605,0.09700097720636712,0.02950898323443537,0.8151431666195725,0.028687776678911182,0.8438309432984836,0.10262580060280689,42,1,0.8438309432984836,1,0.25,2.6500000000000057,3.472999999999999,3.472999999999999,2.6500000000000057,correct,0.8471347648920422
SPA8_round8_0807_cooper_male_orange_4pm_tank2_2019-10-28T182848_672.csv,SPA8,round8,0807,tank2,male,orange,4pm,combined_originally,round8maleorange,L,693.121,0.4413139985659071,0.4330672422275476,0.07585399951812169,7.545580064663978e-4,0.02069912756935655,0,0.027586813846355744,0.8743812407934547,0.07660855752458809,0.9509897983180428,0.02069912756935655,14,0.4952842330361091,0.433821800234014,0.4561792366240815,427.42,0.9159999999999968,1.1670000000000016,1.1670000000000016,0.9159999999999968,correct,0.4343958798332864
SPA8_round8_0807_cooper_male_white_4pm_tank3_2019-11-18T190729_493.csv,SPA8,round8,0807,tank3,male,white,4pm,combined_originally,round8malewhite,L,685.453,0.7419020706014855,0.13118623742255126,0.007809434053100663,0.0017229481817133826,0,0.10713498956164755,0.01024432017950176,0.8730883080240368,0.009532382234814046,0.8826206902588508,0.10713498956164755,16,0.15025540511411772,0.13290918560426465,0.1505847155761618,0.8259999999999934,55.247,55.79699999999998,55.79699999999998,55.247,correct,0.14456066746428947
SPA8_round8_0807_cooper_male_yellow_4pm_tank3_2019-10-28T183520_999.csv,SPA8,round8,0807,tank3,male,yellow,4pm,combined_originally,round8maleyellow,L,685.2860000000001,0.04848048843840388,0.1452838668818565,0.1642336192480219,0.17469786337383225,0.10859991302901288,0.2694174403095933,0.02218927571845918,0.19376435532026037,0.33893148262185413,0.5326958379421145,0.3780173533386062,99,0.7497966622484632,0.31998173025568877,0.6006837438261713,3.7590000000000003,13.512,39.334999999999994,39.334999999999994,13.512,correct,0.32641781313358353
